duration,distance,week score,price,error ticket
0.324758842444,0.393041569842,0.707850707851,0.0868653935724,0.0
0.313826366559,0.385424735347,0.707850707851,0.0868653935724,0.0
0.569131832797,0.835076168345,0.707850707851,0.109571495109,0.0
0.135691318328,0.147301833204,0.707850707851,0.114811364695,0.0
0.275241157556,0.351019881229,0.707850707851,0.121448532837,0.0
0.124758842444,0.137361218694,0.707850707851,0.131346064276,0.0
0.222508038585,0.269042086238,0.707850707851,0.141476478808,0.0
0.181350482315,0.207526465272,0.707850707851,0.150908244061,0.0
0.501607717042,0.670345985025,0.707850707851,0.15638099674,0.0
0.543408360129,0.707849212497,0.707850707851,0.158244061481,0.0
0.389067524116,0.532855667441,0.707850707851,0.197484862599,0.0
0.206430868167,0.254518461141,0.707850707851,0.225197950629,0.0
0.331189710611,0.508520526723,0.707850707851,0.281904983698,0.0
0.404501607717,0.551575006455,0.707850707851,0.28598043782,0.0
0.385852090032,0.53375935967,0.707850707851,0.32801583605,0.0
0.360128617363,0.514717273431,0.707850707851,0.343269678621,0.0
0.360128617363,0.513555383424,0.707850707851,0.444340940848,0.0
0.0887459807074,0.0886909372579,0.707850707851,0.00838379133675,0.0
0.102893890675,0.102310870127,0.707850707851,0.0100139729856,0.0
0.901607717042,0.0198166795766,0.707850707851,0.0102468560782,0.0
0.111897106109,0.11612445133,0.707850707851,0.0103632976246,1.0
0.0411575562701,0.0246578879422,0.707850707851,0.0105961807173,0.0
0.0572347266881,0.0465401497547,0.707850707851,0.0109455053563,0.0
0.1961414791,0.14420345985,0.707850707851,0.011178388449,1.0
0.149839228296,0.167699457785,0.707850707851,0.011178388449,1.0
0.88424437299,0.0182029434547,0.707850707851,0.0117605961807,0.0
0.0778135048232,0.0666150271108,0.707850707851,0.0119934792734,0.0
0.887459807074,0.025755228505,0.707850707851,0.0122263623661,0.0
0.0932475884244,0.0887554867028,0.707850707851,0.0123428039124,0.0
0.0572347266881,0.0447973147431,0.707850707851,0.0123428039124,0.0
0.0617363344051,0.047960237542,0.707850707851,0.0126921285515,0.0
0.0842443729904,0.0759101471727,0.707850707851,0.0130414531905,0.0
0.12154340836,0.128195197521,0.707850707851,0.0132743362832,0.0
0.106109324759,0.102698166796,0.707850707851,0.0133907778295,0.0
0.0411575562701,0.0292408985283,0.71685971686,0.0135072193759,0.0
0.043729903537,0.0233668990447,0.707850707851,0.0135072193759,0.0
0.102250803859,0.102569067906,0.707850707851,0.0138565440149,0.0
0.0688102893891,0.0572553576039,0.707850707851,0.0142058686539,0.0
0.140836012862,0.16221275497,0.707850707851,0.0143223102003,1.0
0.0990353697749,0.0971469145365,0.71685971686,0.0143223102003,0.0
0.0700964630225,0.0655822359928,0.707850707851,0.015253842571,0.0
0.906109324759,0.0489284792151,0.707850707851,0.0153702841174,0.0
0.109324758842,0.114575264653,0.707850707851,0.0154867256637,0.0
0.141479099678,0.152336689904,0.707850707851,0.0160689333954,0.0
0.0655948553055,0.0590627420604,0.71685971686,0.0161853749418,0.0
0.0810289389068,0.0791376194165,0.707850707851,0.0167675826735,0.0
0.0926045016077,0.0962432223083,0.71685971686,0.0167675826735,0.0
0.109324758842,0.109540407952,0.707850707851,0.0170004657662,0.0
0.116398713826,0.126387813065,0.707850707851,0.0172333488589,0.0
0.0938906752412,0.0900464756003,0.707850707851,0.0173497904052,0.0
0.115112540193,0.121546604699,0.707850707851,0.0176991150442,0.0
0.127974276527,0.135360185902,0.707850707851,0.0178155565906,0.0
0.100964630225,0.106119287374,0.707850707851,0.0178155565906,0.0
0.0945337620579,0.0833978827782,0.707850707851,0.0178155565906,0.0
0.158199356913,0.172476116705,0.71685971686,0.018281322776,0.0
0.096463022508,0.0977278595404,0.707850707851,0.0183977643223,0.0
0.102893890675,0.106571133488,0.707850707851,0.0185142058687,0.0
0.0951768488746,0.0964368706429,0.707850707851,0.0185142058687,0.0
0.0662379421222,0.0607410276272,0.71685971686,0.0188635305077,0.0
0.102250803859,0.110121352956,0.707850707851,0.018979972054,0.0
0.120257234727,0.125096824167,0.707850707851,0.018979972054,0.0
0.059807073955,0.0572553576039,0.707850707851,0.0190964136004,0.0
0.111254019293,0.116511747999,0.707850707851,0.0190964136004,0.0
0.111254019293,0.119351923573,0.707850707851,0.0200279459711,0.0
0.117041800643,0.121675703589,0.707850707851,0.0206101537028,0.0
0.101607717042,0.108830364059,0.707850707851,0.0216581276199,0.0
0.140836012862,0.148528272657,0.707850707851,0.0218910107126,0.0
0.096463022508,0.102310870127,0.707850707851,0.0225896599907,0.0
0.129903536977,0.132132713659,0.707850707851,0.0228225430834,0.0
0.0996784565916,0.107152078492,0.707850707851,0.0228225430834,0.0
0.130546623794,0.139684998709,0.707850707851,0.0236376339078,0.0
0.0861736334405,0.0843661244513,0.707850707851,0.0281788542152,0.0
0.150482315113,0.158339788278,0.707850707851,0.0293432696786,0.0
0.0913183279743,0.0894655305964,0.707850707851,0.0357475547275,0.0
0.92154340836,0.0615156209657,0.707850707851,0.036911970191,0.0
0.0790996784566,0.0761037955074,0.707850707851,0.0379599441081,0.0
0.116398713826,0.124580428608,0.707850707851,0.0393572426642,0.0
0.0926045016077,0.0954040795249,0.707850707851,0.0394736842105,0.0
0.167202572347,0.182223082881,0.707850707851,0.0397065673032,0.0
0.260450160772,0.316034082107,0.707850707851,0.040987424313,0.0
0.127331189711,0.135747482572,0.707850707851,0.0436655798789,0.0
0.187138263666,0.225083914278,0.707850707851,0.0437820214252,0.0
0.0881028938907,0.0835915311128,0.707850707851,0.045062878435,0.0
0.144051446945,0.161115414407,0.707850707851,0.0492547741034,0.0
0.102250803859,0.110895946295,0.707850707851,0.0499534233815,0.0
0.100321543408,0.10566744126,0.707850707851,0.0501863064741,0.0
0.0700964630225,0.0650012909889,0.707850707851,0.0517000465766,0.0
0.105466237942,0.0976633100955,0.707850707851,0.0527480204937,0.0
0.128617363344,0.136328427576,0.707850707851,0.0646250582208,0.0
0.113183279743,0.125871417506,0.707850707851,0.0648579413135,0.0
0.102893890675,0.0980506067648,0.707850707851,0.0659059152306,0.0
0.126045016077,0.138329460367,0.707850707851,0.0662552398696,0.0
0.109324758842,0.116899044668,0.707850707851,0.0662552398696,0.0
0.147909967846,0.165504776659,0.707850707851,0.0719608756404,0.0
0.15884244373,0.185256906791,0.707850707851,0.0739403819283,0.0
0.353697749196,0.493028659954,0.707850707851,0.078598043782,0.0
0.324758842444,0.393041569842,0.707850707851,0.0810433162552,0.0
0.311254019293,0.385424735347,0.707850707851,0.0810433162552,0.0
0.110610932476,0.124580428608,0.707850707851,0.0829063809967,0.0
0.135048231511,0.152723986574,0.707850707851,0.0841872380065,0.0
0.206430868167,0.254518461141,0.707850707851,0.089077782953,0.0
0.591639871383,0.838303640589,0.707850707851,0.10572892408,0.0
0.569131832797,0.835076168345,0.707850707851,0.109571495109,0.0
0.275241157556,0.351019881229,0.707850707851,0.121448532837,0.0
0.222508038585,0.269042086238,0.707850707851,0.141476478808,0.0
0.181350482315,0.207526465272,0.707850707851,0.150908244061,0.0
0.508038585209,0.670345985025,0.707850707851,0.152887750349,0.0
0.543408360129,0.707849212497,0.707850707851,0.158244061481,0.0
0.389067524116,0.532855667441,0.707850707851,0.197484862599,0.0
0.331189710611,0.508520526723,0.707850707851,0.280740568235,0.0
0.404501607717,0.551575006455,0.707850707851,0.28598043782,0.0
0.385852090032,0.53375935967,0.707850707851,0.329413134606,0.0
0.360128617363,0.514717273431,0.707850707851,0.343269678621,0.0
0.360128617363,0.513555383424,0.707850707851,0.444340940848,0.0
0.0572347266881,0.0465401497547,0.71685971686,0.00756870051234,0.0
0.0887459807074,0.0886909372579,0.71685971686,0.00838379133675,1.0
